nombre_original;nombre_canonico;fue_fusionado;frecuencia_total;num_documentos;ids_documentos
NOVIEMBRE 1980;NOVIEMBRE 1980;no;1;1;1697
NTR.A.RFA.6C/7159/38-04-81;NTR.A.RFA.6C/7159/38-04-81;no;1;1;1705
NUMERO:424/5.530;NUMERO:424/5.530;no;1;1;1809
Navarra;Navarra;no;1;1;1701
Neptuno;Neptuno;no;1;1;1700
No Hay Lugares Mencionados En El Texto Proporcionado.;No Hay Lugares Mencionados En El Texto Proporcionado.;no;7;7;"1710; 1739; 1776; 1798; 1808; 1854; 1859"
No Hay Menciones De Lugares En El Texto Proporcionado.;No Hay Menciones De Lugares En El Texto Proporcionado.;no;2;2;"1716; 1739"
No Hay Menciones Explícitas De Lugares En El Texto Proporcionado.;No Hay Menciones Explícitas De Lugares En El Texto Proporcionado.;no;5;5;"1697; 1784; 1807; 1849; 1851"
No Se Mencionan Lugares En El Texto Proporcionado.;No Se Mencionan Lugares En El Texto Proporcionado.;no;2;2;"1702; 1797"
No Se Mencionan Lugares Específicos En El Texto Proporcionado.;No Se Mencionan Lugares Específicos En El Texto Proporcionado.;no;2;2;"1836; 1837"
No: 120;No: 120;no;1;1;1762
Norteamerica;Norteamerica;no;3;3;"1752; 1755; 1757"
Norteamérica;Norteamérica;no;1;1;1694
Nortevideo;Nortevideo;no;2;1;1766
Noticia orden acuartelamiento U,s DAC;Noticia orden acuartelamiento U,s DAC;no;1;1;1794
Noticia radio asalto Congreso;Noticia radio asalto Congreso;no;1;1;1794
Nueva York;Nueva York;no;1;1;1786
Nº 419;Nº 419;no;1;1;1764
Núcleo De Tropas Divisionarias De La Dac;Núcleo De Tropas Divisionarias De La Dac;no;1;1;1815
Núm. 01195;Núm. 01195;no;1;1;1745
Núm. 1/81;Núm. 1/81;no;1;1;1769
Núm. 1232;Núm. 1232;no;1;1;1756
Núm. 179;Núm. 179;no;1;1;1755
Núm. 372;Núm. 372;no;1;1;1770
Núm. 4642;Núm. 4642;no;1;1;1790
Núm. 66;Núm. 66;no;1;1;1772
Núm.: 499;Núm.: 499;no;1;1;1776
Número 3.501;Número 3.501;no;1;1;1718
Núñez Ruano;Núñez Ruano;no;1;1;1838
O Povo Espanhol;O Povo Espanhol;no;1;1;1760
Povo Espanhol;O Povo Espanhol;si;1;1;1759
O Presidente Da Mesa Da Assembleia Municipal Dr. Joaquim Manuel Pinheiro Caldeira;O Presidente Da Mesa Da Assembleia Municipal Dr. Joaquim Manuel Pinheiro Caldeira;no;1;1;1759
O.I.D.;O.I.D.;no;1;1;1770
O.J.D.;O.J.D.;no;1;1;1762
O.i.d. (organización);O.i.d. (organización);no;1;1;1769
OCHO DIAS de arresto en su domicilio;OCHO DIAS de arresto en su domicilio;no;1;1;1737
OCUPACION DEL CONGRESO DE LOS DIPUTADOS;OCUPACION DEL CONGRESO DE LOS DIPUTADOS;no;1;1;1767
OCUPACION DEL PALACIO DEL CONGRESO DE LOS DIPUTADOS;OCUPACION DEL PALACIO DEL CONGRESO DE LOS DIPUTADOS;no;2;2;"1745; 1756"
OI. 457;OI. 457;no;1;1;1761
OIDREP de Defensa;OIDREP de Defensa;no;1;1;1804
OPERACION ARIETE;OPERACION ARIETE;no;1;1;1779
ORDEN GENERAL EXTRAORDINARIA NUMERO 2/82;ORDEN GENERAL EXTRAORDINARIA NUMERO 2/82;no;1;1;1806
ORT;ORT;no;1;1;1839
OXFORD;OXFORD;no;1;1;1758
Octava Región Militar;Octava Región Militar;no;1;1;1838
Ocupantes Del Congreso;Ocupantes Del Congreso;no;1;1;1795
Oficial De La Guardia Civil;Oficial De La Guardia Civil;no;1;1;1762
Oficiales;Oficiales;no;1;1;1799
Oficiales De La División;Oficiales De La División;no;1;1;1784
Oficiales Subalternos;Oficiales Subalternos;no;1;1;1809
Oficina De Informacion;Oficina De Informacion;no;1;1;1758
Oficina/ayudantes (despacho De Ayudantes);Oficina/ayudantes (despacho De Ayudantes);no;1;1;1827
Oficio;Oficio;no;1;1;1713
Oidrep;Oidrep;no;2;2;"1833; 1857"
Oidrep De Defensa;Oidrep De Defensa;no;1;1;1804
Operación Galaxia;Operación Galaxia;no;1;1;1843
Orden de investigación;Orden de investigación;no;1;1;1797
Organizaciones Juveniles De Fuerza Nueva;Organizaciones Juveniles De Fuerza Nueva;no;2;1;1820
Organo Que Mandaba El Comandante Cortina;Organo Que Mandaba El Comandante Cortina;no;1;1;1711
Ortiz Call;Ortiz Call;no;1;1;1829
Os Eleitos Da Apu Na Assembleia Municipal;Os Eleitos Da Apu Na Assembleia Municipal;no;1;1;1759
Os Elementos Da Aliança Povo Unido;Os Elementos Da Aliança Povo Unido;no;1;1;1759
Os Portugueses De Sentimentos Democráticos;Os Portugueses De Sentimentos Democráticos;no;1;1;1761
Portugueses De Sentimentos Democráticos;Os Portugueses De Sentimentos Democráticos;si;1;1;1760
Os Trabalhadores E Povo Do País Vizinho;Os Trabalhadores E Povo Do País Vizinho;no;1;1;1761
Otra Persona No Identificada;Otra Persona No Identificada;no;1;1;1694
Otras Fuerzas Militares En Madrid;Otras Fuerzas Militares En Madrid;no;1;1;1792
Otros Abogados Y Miembros Presentes En La Sesión;Otros Abogados Y Miembros Presentes En La Sesión;no;1;1;1853
Otros Lugares No Mencionados Explícitamente En El Texto;Otros Lugares No Mencionados Explícitamente En El Texto;no;1;1;1803
Oxford;Oxford;no;1;1;1758
P;P;no;1;1;1797
P 061955Z OCT 82;P 061955Z OCT 82;no;1;1;1739
P L A Z A;P L A Z A;no;1;1;1721
P. Del Yeno;P. Del Yeno;no;1;1;1698
P.C.E.;P.C.E.;no;2;2;"1745; 1781"
P.N.;P.N.;no;1;1;1784
P.S.O.E. (sede);P.S.O.E. (sede);no;1;1;1756
P.j. Ramírez;P.j. Ramírez;no;1;1;1858
P.º 50;P.º 50;no;1;1;1761
PALACIO DE LA ZARZUELA;PALACIO DE LA ZARZUELA;no;1;1;1768
PALACIO DEL CONGRESO DE LOS DIPUTADOS;PALACIO DEL CONGRESO DE LOS DIPUTADOS;no;1;1;1756
PARA AMERICA DEL NORTE Y PACIFICO;PARA AMERICA DEL NORTE Y PACIFICO;no;1;1;1743
PARLIAMENT;PARLIAMENT;no;1;1;1758
PERSONAL Y RESERVADA;PERSONAL Y RESERVADA;no;1;1;1791
PERSONAL Y URGENTE;PERSONAL Y URGENTE;no;1;1;1738
PKín;PKín;no;1;1;1769
POL2;POL2;no;1;1;1744
POSIBLE GOLPE DE ESTADO;POSIBLE GOLPE DE ESTADO;no;1;1;1789
PP RETMCZA;PP RETMCZA;no;1;1;1739
PREJUJEM (J-2);PREJUJEM (J-2);no;2;2;"1793; 1795"
PREJUJEN;PREJUJEN;no;1;1;1703
PRESIDENCIA DEL GOBIERNO;PRESIDENCIA DEL GOBIERNO;no;1;1;1736
PRESIDENT REAGAN;PRESIDENT REAGAN;no;1;1;1758
PRESIDENTE DA MESA DA ASSEMBLEIA MUNICIPAL;PRESIDENTE DA MESA DA ASSEMBLEIA MUNICIPAL;no;1;1;1759
PRESIDENTE DE LA REPUBLICA FEDERAL DE ALEMANIA;PRESIDENTE DE LA REPUBLICA FEDERAL DE ALEMANIA;no;1;1;1771
PRESIDENTE DE LOS ESTADOS UNIDOS;PRESIDENTE DE LOS ESTADOS UNIDOS;no;1;1;1754
PRESIDENTE GOBIERNO;PRESIDENTE GOBIERNO;no;1;1;1753
PRESIDENTE REAGAN;PRESIDENTE REAGAN;no;1;1;1753
PRESIDENTE en Funciones;PRESIDENTE en Funciones;no;1;1;1737
PRISION NAVAL CARTAGENA;PRISION NAVAL CARTAGENA;no;1;1;1739
PROYECTO DE RESPUESTA DE S. M. EL REY;PROYECTO DE RESPUESTA DE S. M. EL REY;no;1;1;1754
PSOE;PSOE;no;2;2;"1697; 1787"
Paisano Destinados En Ese Departamento;Paisano Destinados En Ese Departamento;no;1;1;1710
Palace;Palace;no;1;1;1845
Palacio (referido En General);Palacio (referido En General);no;1;1;1810
Palacio De Congresos De Palma De Mallorca;Palacio De Congresos De Palma De Mallorca;no;1;1;1777
Palacio De La Zarzuela;Palacio De La Zarzuela;no;4;4;"1768; 1787; 1791; 1810"
Palacio Del Congreso;Palacio Del Congreso;no;1;1;1779
Palacio Del Congreso De Los Diputados;Palacio Del Congreso De Los Diputados;no;3;3;"1745; 1756; 1767"
Palacio de la Zarzuela;Palacio de la Zarzuela;no;2;2;"1791; 1810"
Para America Del Norte Y Pacifico;Para America Del Norte Y Pacifico;no;1;1;1743
Parador De Medinaceli;Parador De Medinaceli;no;1;1;1832
Pardo;Pardo;no;1;1;1832
Parlamentarios Del Mundo Democrático;Parlamentarios Del Mundo Democrático;no;1;1;1773
Parlamentarios Españoles;Parlamentarios Españoles;no;1;1;1766
Parlamento;Parlamento;no;3;3;"1695; 1700; 1850"
Parlamento Español;Parlamento Español;no;4;2;"1751; 1773"
Parlamento Español (mencionado Indirectamente);Parlamento Español (mencionado Indirectamente);no;1;1;1773
Parlamento español;Parlamento español;no;1;1;1773
Parliament (parlamento Español, Contexto);Parliament (parlamento Español, Contexto);no;1;1;1758
Parque;Parque;no;4;4;"1700; 1814; 1815; 1841"
Parque (de Vehículos Y Personas);Parque (de Vehículos Y Personas);no;1;1;1845
Parque De Automovilismo De La Guardia Civil;Parque De Automovilismo De La Guardia Civil;no;1;1;1814
Parque De Automóviles De La Gc;Parque De Automóviles De La Gc;no;1;1;1818
"Parque De La Guardia Civil (denominado ""parque De Dicho Cuerpo"")";"Parque De La Guardia Civil (denominado ""parque De Dicho Cuerpo"")";no;1;1;1767
Parra;Parra;no;1;1;1790
Participantes En La Operación;Participantes En La Operación;no;1;1;1707
Partido;Partido;no;1;1;1781
Partido (alcalde De Lérida);Partido (alcalde De Lérida);no;1;1;1825
Partido Demócrata Cristiano Del Uruguay;Partido Demócrata Cristiano Del Uruguay;no;2;1;1766
Partido Nacional Independiente;Partido Nacional Independiente;no;2;1;1789
Partido Socialista Obrero Español;Partido Socialista Obrero Español;no;5;2;"1764; 1782"
Partido Socialista Popular;Partido Socialista Popular;no;3;1;1764
Partidos Políticos;Partidos Políticos;no;1;1;1745
Paseo De La Castellana Núm. 5;Paseo De La Castellana Núm. 5;no;1;1;1711
Paseo De Las Delicias;Paseo De Las Delicias;no;1;1;1816
Patria;Patria;no;1;1;1785
Pavía;Pavía;no;2;1;1694
País Vasco;País Vasco;no;2;2;"1704; 1787"
Países Sudamericanos;Países Sudamericanos;no;1;1;1766
Pce-cc.oo.;Pce-cc.oo.;no;1;1;1857
Mas Oliver;Pedro;si;1;1;1860
Sr. Tte. Coronel D. Pedro Mas Oliver;Pedro;si;1;1;1742
TCOL D. Pedro Mas Oliver;Pedro;si;1;1;1844
TCOL Mas Oliver;Pedro;si;1;1;1844
Teniente Coronel Más;Pedro;si;1;1;1702
Teniente Coronel De Infantería Don Pedro Mas Oliver;Pedro;si;1;1;1730
TCOL. Más Oliver;Pedro;si;1;1;1852
TCOL. Más;Pedro;si;1;1;1824
Teniente Coronel Inf. D. Pedro Mas Oliver;Pedro;si;1;1;1859
Pedro;Pedro;no;2;1;1694
Periodistas;Periodistas;no;1;1;1858
Personajes Y Entidades Implicadas En El Contexto De La Narración.;Personajes Y Entidades Implicadas En El Contexto De La Narración.;no;1;1;1697
Personal (de Las Fas);Personal (de Las Fas);no;1;1;1785
Personal (posible Área O Dependencia Dentro Del Cuartel);Personal (posible Área O Dependencia Dentro Del Cuartel);no;1;1;1696
Personal De La 3ª Región Militar;Personal De La 3ª Región Militar;no;1;1;1799
Personal De Unidades;Personal De Unidades;no;1;1;1698
Personal Que Actuó En Los Días 23- Y 24-f;Personal Que Actuó En Los Días 23- Y 24-f;no;1;1;1784
Personalidades Políticas Y Financieras De Este Sector;Personalidades Políticas Y Financieras De Este Sector;no;1;1;1835
Pilar Urbano;Pilar Urbano;no;1;1;1805
Pilar Urbano -abc-;Pilar Urbano -abc-;no;1;1;1805
Piso General Cabrera;Piso General Cabrera;no;1;1;1850
Pkín;Pkín;no;1;1;1769
Plaza;Plaza;no;8;8;"1718; 1725; 1726; 1727; 1728; 1730; 1731; 1736"
Plaza (mencionado Sin Especificar Cuál);Plaza (mencionado Sin Especificar Cuál);no;1;1;1713
Plaza De España (en La Coruña);Plaza De España (en La Coruña);no;1;1;1697
Plaza De La Moncloa, 8;Plaza De La Moncloa, 8;no;1;1;1742
Plaza De Lavapies;Plaza De Lavapies;no;1;1;1756
Plaza De Madrid;Plaza De Madrid;no;1;1;1709
Plaza De Neptuno;Plaza De Neptuno;no;3;3;"1745; 1815; 1841"
Plaza De Oriente;Plaza De Oriente;no;1;1;1784
Plaza de la Moncloa, 8;Plaza de la Moncloa, 8;no;1;1;1742
Plá;Plá;no;1;1;1695
Policia Nacional;Policia Nacional;no;1;1;1700
Policía Militar;Policía Militar;no;1;1;1842
Cuerpo De Policía Nacional;Policía Nacional;si;2;2;"1721; 1784"
Policía Nacional;Policía Nacional;no;7;5;"1745; 1784; 1815; 1828; 1832"
Policía Nacional (institución);Policía Nacional (institución);no;1;1;1828
Portavoz Del Departamento De Estado;Portavoz Del Departamento De Estado;no;1;1;1746
Portugal;Portugal;no;1;1;1761
Prejujem (j-2);Prejujem (j-2);no;3;2;"1793; 1795"
Prejujen;Prejujen;no;2;1;1703
Prensa;Prensa;no;2;2;"1696; 1837"
Prensa Neofascista;Prensa Neofascista;no;1;1;1758
Presburo;Presburo;no;1;1;1762
Presidencia Del Gobierno;Presidencia Del Gobierno;no;1;1;1736
Presidencia Del Gobierno (alusión Al Nombramiento De Nuestro Presidente Y Constitución Del Nuevo Gobierno);Presidencia Del Gobierno (alusión Al Nombramiento De Nuestro Presidente Y Constitución Del Nuevo Gobierno);no;1;1;1769
President Of The Government Of Spain (cargo/institución);President Of The Government Of Spain (cargo/institución);no;1;1;1750
President of the Government of Spain;President of the Government of Spain;no;1;1;1750
Presidente;Presidente;no;14;11;"1793; 1811; 1819; 1821; 1827; 1830; 1836; 1845; 1848; 1849; 1853"
Presidente (teniente Coronel De Meer);Presidente (teniente Coronel De Meer);no;1;1;1848
Presidente Calvo Sotelo;Presidente Calvo Sotelo;no;3;3;"1743; 1769; 1801"
Presidente De La Sala;Presidente De La Sala;no;6;6;"1702; 1830; 1832; 1839; 1852; 1857"
Presidente De La Sala (sustituido Por Enfermedad);Presidente De La Sala (sustituido Por Enfermedad);no;1;1;1824
Consejero Togado Montull Lavilla;Presidente Del Congreso De Diputados D. Landelino Lavilla;si;1;1;1716
Sr. Lavilla;Presidente Del Congreso De Diputados D. Landelino Lavilla;si;1;1;1860
Presidente Del Congreso De Diputados D. Landelino Lavilla;Presidente Del Congreso De Diputados D. Landelino Lavilla;no;1;1;1773
Presidente Del Consejo;Presidente Del Consejo;no;2;2;"1825; 1859"
Presidente Del Consejo De Estado;Presidente Del Consejo De Estado;no;1;1;1850
Presidente Del Consejo Supremo De Justicia Militar;Presidente Del Consejo Supremo De Justicia Militar;no;1;1;1843
Presidente Del Gobierno;Presidente Del Gobierno;no;1;1;1791
Presidente Del Gobierno Español;Presidente Del Gobierno Español;no;2;1;1753
El Presidente Del Tribunal;Presidente Del Tribunal;si;1;1;1833
Presidente Del Tribunal;Presidente Del Tribunal;no;3;3;"1770; 1813; 1846"
Presidente Reagan;Presidente Reagan;no;3;3;"1743; 1753; 1758"
President Reagan;Presidente Reagan;si;1;1;1748
The President;Presidente Reagan;si;1;1;1746
Presidente Suarez;Presidente Suarez;no;1;1;1787
Presidente Suárez;Presidente Suárez;no;1;1;1851
Presidente de la Sala;Presidente de la Sala;no;4;4;"1702; 1824; 1832; 1857"
Presidente del Consejo;Presidente del Consejo;no;2;2;"1825; 1843"
Presidente del Consejo de Estado y del Gobierno de la República de Cuba;Presidente del Consejo de Estado y del Gobierno de la República de Cuba;no;1;1;1765
Presidente del Gobierno;Presidente del Gobierno;no;1;1;1791
Presidente del Tribunal;Presidente del Tribunal;no;1;1;1846
Presidentede Tribunal (a Teniente General Gabeiras Montero);Presidentede Tribunal (a Teniente General Gabeiras Montero);no;1;1;1833
Presidio;Presidio;no;1;1;1819
Presión (en prensa);Presión (en prensa);no;1;1;1734
Prieto López;Prieto López;no;1;1;1829
Prime Minister;Prime Minister;no;1;1;1750
Primer Jefe de la C. de mandancia de Malaga;Primer Jefe de la C. de mandancia de Malaga;no;1;1;1734
Primera Instancia;Primera Instancia;no;1;1;1721
Primera Instancia Ante El Consejo Supremo De Justicia Militar;Primera Instancia Ante El Consejo Supremo De Justicia Militar;no;1;1;1721
Primera Linha;Primera Linha;no;1;1;1855
Primera Línea;Primera Línea;no;1;1;1837
Primera Región Militar;Primera Región Militar;no;2;2;"1721; 1838"
Primo De Rivera;Primo De Rivera;no;2;1;1807
"Principales Del Intento Del ""golpe De Estado"" Del Pasado Febrero De 1.81";"Principales Del Intento Del ""golpe De Estado"" Del Pasado Febrero De 1.81";no;1;1;1715
Prisión Naval Cartagena;Prisión Naval Cartagena;no;1;1;1739
Prisión Naval De Caranza;Prisión Naval De Caranza;no;1;1;1790
Prisión Naval De Cartagena;Prisión Naval De Cartagena;no;1;1;1738
Los Procesados;Procesados;si;1;1;1854
Algunos De Los Procesados En El Juicio Por El Intento De Golpe Militar De 23 De Febrero De 1981;Procesados;si;1;1;1770
Los Procesados Por El 23-f;Procesados;si;1;1;1787
Procesados Y Condenados;Procesados;si;1;1;1809
Militares Procesados;Procesados;si;2;2;"1801; 1837"
Procesados Causa 2/81;Procesados;si;1;1;1820
Procesados Principales Y De Reconocida Vocación Monárquica;Procesados;si;1;1;1715
Procesados;Procesados;no;8;8;"1702; 1799; 1800; 1835; 1837; 1851; 1855; 1858"
Procesados En La Causa 2/81;Procesados;si;1;1;1735
Proceso;Proceso;no;1;1;1803
Proceso (dinámica Del Proceso);Proceso (dinámica Del Proceso);no;1;1;1803
Prof.;Prof.;no;1;1;1774
Protocolo Traduktn;Protocolo Traduktn;no;1;1;1775
Providencia del día 12 de Mayo de 1.981;Providencia del día 12 de Mayo de 1.981;no;1;1;1730
Providencia del día 14 de Abril de 1.981;Providencia del día 14 de Abril de 1.981;no;1;1;1727
Providencia del día 16 de Junio de 1981;Providencia del día 16 de Junio de 1981;no;1;1;1728
Providencia del día 30 de Junio de 1981;Providencia del día 30 de Junio de 1981;no;1;1;1729
Providencia del día 9 de Abril de 1.981;Providencia del día 9 de Abril de 1.981;no;1;1;1726
Provincias Vascongadas;Provincias Vascongadas;no;1;1;1717
Pte. de la Sala;Pte. de la Sala;no;1;1;1805
Pueblo De Puerto Rico;Pueblo De Puerto Rico;no;1;1;1768
Pueblo Español;Pueblo Español;no;4;3;"1751; 1768; 1769"
El Pueblo De España;Pueblo Español;si;1;1;1746
El Pueblo;Pueblo Español;si;2;2;"1774; 1777"
El Pueblo Español;Pueblo Español;si;3;3;"1754; 1768; 1774"
Puerto Rico;Puerto Rico;no;2;1;1768
"Página Editorial De ""novedades""";"Página Editorial De ""novedades""";no;1;1;1763
Pérez de la Lastra;Pérez de la Lastra;no;1;1;1841
Público Asistente;Público Asistente;no;1;1;1825
Público Y Letrados Observadores;Público Y Letrados Observadores;no;1;1;1832
Quema de una bandera española en Anoeta;Quema de una bandera española en Anoeta;no;1;1;1803
Quintana;Quintana;no;1;1;1849
R;R;no;1;1;1797
R-981915Z JUN 82;R-981915Z JUN 82;no;1;1;1806
R.a. (posiblemente Registro O Rango Administrativo);R.a. (posiblemente Registro O Rango Administrativo);no;1;1;1698
REBEL CIVIL GUARDS;REBEL CIVIL GUARDS;no;1;1;1758
REINA;REINA;no;1;1;1860
REINA ISABEL;REINA ISABEL;no;1;1;1772
RELACION CESID;RELACION CESID;no;1;1;1793
RELACION CESID (DIRECCION);RELACION CESID (DIRECCION);no;1;1;1792
RELATORIA DE EJERCITO;RELATORIA DE EJERCITO;no;5;5;"1726; 1727; 1728; 1731; 1740"
REMISION DE INFORMACION;REMISION DE INFORMACION;no;1;1;1703
REPUBLICA FEDERAL DE ALEMANIA;REPUBLICA FEDERAL DE ALEMANIA;no;1;1;1774
RESERVADO-CONFIDENCIAL;RESERVADO-CONFIDENCIAL;no;1;1;1784
RETJ/CJEHE;RETJ/CJEHE;no;1;1;1739
RETJ/MINISDEF;RETJ/MINISDEF;no;1;1;1739
RETJAXZ;RETJAXZ;no;1;1;1739
RETM/CAPGEMED;RETM/CAPGEMED;no;1;1;1739
REY Juan Carlos (como Institución O Figura Institucional);REY Juan Carlos (como Institución O Figura Institucional);no;1;1;1746
REY, S.m. Ó Corona;REY, S.m. Ó Corona;no;1;1;1859
RF@:120/3.975;RF@:120/3.975;no;1;1;1809
ROMA;ROMA;no;1;1;1707
RUEHIA;RUEHIA;no;1;1;1744
RUEHMD;RUEHMD;no;1;1;1744
Radio;Radio;no;1;1;1694
Radio Nacional;Radio Nacional;no;1;1;1792
Radio Valencia;Radio Valencia;no;2;1;1700
Radio n.°: 23 FEB 1981;Radio n.°: 23 FEB 1981;no;1;1;1701
Rafael Allendesalazar Urbina;Rafael Allendesalazar Urbina;no;1;1;1725
Ramos Rueda;Ramos Rueda;no;1;1;1838
Rampa De Salida Del Parque;Rampa De Salida Del Parque;no;1;1;1814
Ramón Fernández Sequeiros;Ramón Fernández Sequeiros;no;1;1;1719
Real Decreto 287/1.981;Real Decreto 287/1.981;no;4;3;"1726; 1727; 1740"
Real Decreto 287/1981;Real Decreto 287/1981;no;6;4;"1728; 1729; 1730; 1731"
Real Decreto 287/1981 (institución Normativa);Real Decreto 287/1981 (institución Normativa);no;1;1;1729
Real Decreto 287/1981 (mención De Documento Oficial, No Lugar Físico);Real Decreto 287/1981 (mención De Documento Oficial, No Lugar Físico);no;1;1;1728
Reales Ordenanzas;Reales Ordenanzas;no;2;2;"1823; 1846"
Reales Ordenanzas Para Las Fuerzas Armadas;Reales Ordenanzas Para Las Fuerzas Armadas;no;2;2;"1740; 1741"
Rebelión Militar;Rebelión Militar;no;1;1;1711
Regimiento;Regimiento;no;2;2;"1694; 1696"
Regimiento (sin Más Especificación);Regimiento (sin Más Especificación);no;1;1;1696
Regimiento Alcázar De Toledo;Regimiento Alcázar De Toledo;no;1;1;1723
Regimiento Infantería Jaén;Regimiento Infantería Jaén;no;1;1;1796
Regimiento Villaviciosa 14;Regimiento Villaviciosa 14;no;1;1;1829
Regiones Militares;Regiones Militares;no;1;1;1793
Regiones Policiales;Regiones Policiales;no;1;1;1756
Registro ENTRADA;Registro ENTRADA;no;1;1;1780
Registro ENTRADA 39-497;Registro ENTRADA 39-497;no;1;1;1782
Registro General;Registro General;no;3;2;"1736; 1764"
Región;Región;no;3;2;"1800; 1801"
Región (refiriéndose A La Región Del Capitán General);Región (refiriéndose A La Región Del Capitán General);no;1;1;1717
Región (sin Especificar);Región (sin Especificar);no;1;1;1809
Reglamento De Establecimientos Penitenciarios (institución/regulación);Reglamento De Establecimientos Penitenciarios (institución/regulación);no;1;1;1741
Relacion CESID;Relacion CESID;no;1;1;1793
Relacion CESID (direccion);Relacion CESID (direccion);no;1;1;1792
Relatores;Relatores;no;2;1;1856
Relatoria De Ejercito;Relatoria De Ejercito;no;2;2;"1726; 1728"
Relatoría De Ejército;Relatoría De Ejército;no;2;2;"1727; 1731"
Reporteros;Reporteros;no;1;1;1744
Representante De La Sec. De E. Para La Información;Representante De La Sec. De E. Para La Información;no;1;1;1805
Representantes De Partidos Nacionalistas (jordi Pujol;Representantes De Partidos Nacionalistas (jordi Pujol;no;1;1;1803
Republica Del España;Republica Del España;no;1;1;1770
República De Cuba;República De Cuba;no;1;1;1765
República De España;República De España;no;1;1;1763
República Federal De Alemania;República Federal De Alemania;no;1;1;1774
Resp. Región;Resp. Región;no;1;1;1698
Resto De Los Jefes De E.m. De Las Ff.aa,s (gabeiras, Arévalo Y Emiliano Alfaro);Resto De Los Jefes De E.m. De Las Ff.aa,s (gabeiras, Arévalo Y Emiliano Alfaro);no;1;1;1810
Retj/minisdef;Retj/minisdef;no;1;1;1739
Retm/capgemed;Retm/capgemed;no;1;1;1739
Rey;Rey;no;3;3;"1707; 1746; 1855"
Rey Don Juan Carlos;Rey Don Juan Carlos;no;1;1;1763
Rgto. Calatrava-caballeria;Rgto. Calatrava-caballeria;no;1;1;1788
Rgto. Farnesio, 12-caballería;Rgto. Farnesio, 12-caballería;no;1;1;1788
